OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Obese_mean	Normal_mean	Overweight_mean	Underweight_mean
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Dermabacter	1.44759121626	0.694417971859	0.910325334718	1.0	1.52048616926e-05	1.67662404427e-05	2.20520342701e-05	4.36604405461e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Leminorella	1.44365845156	0.695333606731	0.910325334718	1.0	7.50635788513e-07	9.00781642917e-07	9.27284655525e-07	1.73417087364e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Carludovica	1.42703509453	0.699209970509	0.912857461498	1.0	1.71049090271e-05	9.32989802579e-06	1.35366356985e-05	1.11980028878e-06
k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__; g__	1.31538241798	0.725483650411	0.928832141808	1.0	2.18954718021e-06	2.56418627251e-07	5.76974253354e-07	1.49970230909e-07
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania	1.30573208377	0.727772388306	0.928832141808	1.0	0.000498073713075	0.000389486730231	0.000414134043062	0.000331268279462
k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Cloacibacillus	1.30381965691	0.728226261318	0.928832141808	1.0	7.90011521983e-06	5.91004248373e-05	3.62551332009e-05	2.88114874783e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio	1.30253206523	0.728531900263	0.928832141808	1.0	0.0	7.71183704967e-08	6.11784925584e-07	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__RF16; g__	1.30023559557	0.729077132526	0.928832141808	1.0	0.0	1.20558567109e-05	1.83719985588e-05	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter	1.29794413264	0.729621320189	0.928832141808	1.0	0.0	5.41435617054e-07	3.00861142593e-06	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium	1.29109978407	0.731247598172	0.928832141808	1.0	0.0	2.33763006529e-06	1.33032165747e-07	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__1-68	1.28931559518	0.731671744442	0.928832141808	1.0	0.000598610247364	0.000526012435295	0.000402867639665	0.00115101472288
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Blastococcus	1.28881268682	0.731791313679	0.928832141808	1.0	0.0	4.15977602802e-07	8.01451203724e-08	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Enterobacter	1.28511929573	0.732669643673	0.928832141808	1.0	0.000136938367392	0.000211076183889	0.000162065590852	0.000171471970705
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__	1.25771076336	0.73919871182	0.928832141808	1.0	2.19682690322e-06	1.20090815275e-06	5.27414889534e-07	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus	1.25538298549	0.73975408542	0.928832141808	1.0	0.0	6.10229853322e-07	1.22963130756e-06	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Clostridium	1.25538298549	0.73975408542	0.928832141808	1.0	0.0	4.47244026857e-07	3.02656178376e-07	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Salinispora	1.25509257206	0.739823383045	0.928832141808	1.0	2.45701529507e-06	8.27725740406e-07	4.7274263999e-07	2.73677930338e-07
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema	1.2374727951	0.744031522783	0.928832141808	1.0	6.71728236179e-06	4.93933696108e-06	9.22293966795e-07	0.0
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium	1.22949055452	0.745940293302	0.928832141808	1.0	4.57650503236e-06	0.000470453726629	6.91693582901e-05	0.00165695112133
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfotomaculum	1.22804431065	0.746286282845	0.928832141808	1.0	6.01145406741e-07	2.8678791565e-07	1.13225459514e-07	5.47355860676e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella	1.20678729027	0.75137690363	0.928832141808	1.0	0.001054080292	8.60697875921e-05	6.1627712395e-05	0.00033415308547
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	1.18663664619	0.756211147968	0.928832141808	1.0	1.65319901206e-06	1.67270340558e-06	1.44745360525e-05	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus	1.15309470263	0.764274690005	0.928832141808	1.0	0.0231519035715	0.0234576149273	0.0246317289048	0.0266246979926
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__	1.15089428782	0.764804338042	0.928832141808	1.0	0.0	5.30376647657e-07	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Micromonospora	1.15089428782	0.764804338042	0.928832141808	1.0	0.0	1.5096226114e-06	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces	1.15089428782	0.764804338042	0.928832141808	1.0	0.0	1.51980284354e-06	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aequorivita	1.15089428782	0.764804338042	0.928832141808	1.0	0.0	1.98203409023e-06	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Emticicia	1.15089428782	0.764804338042	0.928832141808	1.0	0.0	9.25288567609e-07	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga	1.15089428782	0.764804338042	0.928832141808	1.0	0.0	2.79444548409e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Azospirillum	1.15089428782	0.764804338042	0.928832141808	1.0	0.0	1.61362821302e-05	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	1.12573318355	0.770865901918	0.930725194853	1.0	0.000326579441697	0.000899424876433	0.000711864145854	0.000209925315233
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	1.11596407186	0.773221757987	0.930725194853	1.0	6.46910407394e-05	4.87404992106e-05	2.94139772795e-05	9.01522838114e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Gyrocarpus	1.11559102975	0.773311742696	0.930725194853	1.0	1.20695806497e-07	2.17370465564e-06	3.6529852506e-08	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella	1.11156025124	0.774284151463	0.930725194853	1.0	1.30826693879e-06	1.25703899025e-05	3.25375240623e-08	0.0
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Z20; f__R4-45B; g__	1.08662346939	0.780304173315	0.93212687112	1.0	0.0	5.39067419237e-06	3.87147378388e-05	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister	1.08545592443	0.780586190774	0.93212687112	1.0	0.00714276624213	0.0075791793848	0.00766478098666	0.00905287878525
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Polaromonas	1.08208718632	0.781399972811	0.93212687112	1.0	0.0	4.74570651401e-06	3.25380521267e-07	0.0
k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__	1.04447168884	0.790492844972	0.933635464868	1.0	0.000467665442087	0.000207020439065	0.000294874197437	0.000213627779812
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__Ochrobactrum	1.01570708019	0.797451380856	0.933635464868	1.0	0.00133580059496	0.000365434906698	0.000179551539788	0.000793258078506
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Xenophilus	0.980851203987	0.805885261997	0.933635464868	1.0	3.92444963518e-07	3.65611714273e-06	1.81339184085e-06	3.04043782305e-05
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter	0.973950918859	0.807554710823	0.933635464868	1.0	0.000155489195045	0.000320416919204	0.000241449322472	0.000142216291001
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.973644367272	0.807628874375	0.933635464868	1.0	2.81647096878e-06	1.23810962407e-05	7.21846775614e-05	2.30852072548e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia	0.969022925038	0.808746893377	0.933635464868	1.0	1.59157898159e-05	9.5732559509e-06	4.0736231014e-06	2.50491348414e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus	0.961073012184	0.810669935366	0.933635464868	1.0	0.000345965071136	2.71750818091e-05	2.25539979809e-05	5.00296446446e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__	0.954720500563	0.812206355005	0.933635464868	1.0	3.04897344371e-05	8.18014259065e-06	1.61501416755e-06	4.11417797678e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Sedimentibacter	0.948155953056	0.813793814101	0.933635464868	1.0	0.0	4.66398767215e-06	2.21937604058e-06	0.0
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__	0.948155953056	0.813793814101	0.933635464868	1.0	0.0	5.03091022687e-07	4.67571792142e-07	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dokdonella	0.948155953056	0.813793814101	0.933635464868	1.0	0.0	2.55151801262e-06	5.14328971356e-06	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__02d06	0.940821325638	0.815567157513	0.933635464868	1.0	2.40352471688e-05	2.19447127031e-05	3.18196474626e-05	2.88243732481e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus	0.926924143747	0.818926008742	0.933635464868	1.0	0.00109530157449	0.000861776930541	0.00110840044786	0.00201754731667
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.897346512214	0.826068109144	0.933635464868	1.0	0.292872488669	0.285705419909	0.287392190891	0.310395579355
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Providencia	0.887394682949	0.82846864765	0.933635464868	1.0	2.47953664179e-05	1.06121511273e-05	0.000638140825425	0.000408325834822
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__	0.884234082594	0.829230724467	0.933635464868	1.0	4.39693185511e-05	0.000161534077395	0.000109655110925	9.1262910068e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Oceanobacillus	0.847406730234	0.838097541269	0.933635464868	1.0	9.32845140689e-05	0.000209899477473	0.000485568957673	1.60825006448e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium	0.821419384873	0.844337236535	0.933635464868	1.0	1.18222665512e-06	3.63831018285e-05	1.57441372901e-05	8.91777461361e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__	0.81404543203	0.846104685844	0.933635464868	1.0	5.24098753444e-07	5.92347653313e-05	3.7278509492e-06	3.4093780194e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Helcococcus	0.786062053551	0.852797819253	0.933635464868	1.0	2.43933521237e-05	2.86745463548e-06	1.09908535484e-05	1.61819827578e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	0.784743422966	0.85311261681	0.933635464868	1.0	0.000191251060139	2.12618995817e-05	4.51734682074e-06	0.000272785391765
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Catonella	0.769631802412	0.856716050705	0.933635464868	1.0	3.31016219795e-06	3.50383028184e-07	2.07816415573e-07	0.0
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia	0.765191127141	0.857773432055	0.933635464868	1.0	0.0138293867551	0.0175497991999	0.0185954692546	0.0192994037702
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Scardovia	0.757298572932	0.859650961079	0.933635464868	1.0	1.65758365232e-06	1.88732198765e-06	1.34007001476e-06	1.41037755807e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium	0.750446966325	0.861278942323	0.933635464868	1.0	0.00605663461009	0.00543491948902	0.00597726759851	0.00711629956361
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Anaerobacillus	0.687597650039	0.876117157583	0.933635464868	1.0	3.76053324359e-05	1.769762714e-05	1.78112712136e-05	5.52977915994e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__Pseudochrobactrum	0.662361014889	0.882019234592	0.933635464868	1.0	8.76401767581e-07	1.00976359654e-05	3.49019792508e-06	6.72848843426e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Cupriavidus	0.658955695753	0.882812824224	0.933635464868	1.0	1.95633882145e-07	0.000161207746006	5.18026526751e-07	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Melissococcus	0.65629786747	0.883431730305	0.933635464868	1.0	4.89095613301e-07	1.05861789436e-06	1.26517008299e-06	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Viridibacillus	0.655783175696	0.883551532626	0.933635464868	1.0	9.07841718886e-08	2.76520434378e-06	3.87805337583e-05	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenella	0.626600418847	0.890316719444	0.933635464868	1.0	0.0	2.20500958562e-05	2.173298378e-07	0.0
k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae; g__Arthrospira	0.626600418847	0.890316719444	0.933635464868	1.0	0.0	3.83651129653e-06	1.13697812136e-07	0.0
k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae; g__	0.626301755304	0.890385664596	0.933635464868	1.0	0.0	2.9543948901e-06	1.10202736554e-06	0.0
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium	0.626009345619	0.890453160122	0.933635464868	1.0	0.0	1.39003128147e-06	2.59267382971e-07	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Thermoanaerobacterium	0.625723189688	0.890519206416	0.933635464868	1.0	0.0	1.08623163991e-06	3.78202479257e-06	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas	0.625723189688	0.890519206416	0.933635464868	1.0	0.0	1.55784553114e-07	1.73474229102e-06	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus	0.618398248498	0.892207899261	0.933635464868	1.0	6.89084769237e-07	1.62187452427e-06	3.64741040743e-06	2.38333571667e-06
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia	0.612398241787	0.893588306097	0.933635464868	1.0	0.000121689950703	7.90796575285e-05	0.000113864879198	6.76168461271e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella	0.610656644347	0.893988503489	0.933635464868	1.0	1.63675080869e-05	1.9638145773e-05	1.85192631434e-05	1.39171509247e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter	0.601784736218	0.896023677468	0.933635464868	1.0	1.81568343777e-07	4.28646242691e-06	4.81504113892e-08	3.05615999609e-07
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__GW-34	0.600588855282	0.896297555146	0.933635464868	1.0	6.15111532902e-06	4.60987732562e-07	6.29789339705e-07	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Kingella	0.597620744857	0.896976832852	0.933635464868	1.0	1.04709097186e-06	8.43593373083e-07	1.8133576024e-07	0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Cloacibacterium	0.583567732812	0.900183644736	0.933635464868	1.0	6.21793264815e-05	6.11180909596e-05	3.55164518203e-05	9.76284709325e-06
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides	0.575028636794	0.902124433424	0.933635464868	1.0	0.0	9.58688359115e-05	0.0	0.0
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Sphaerochaetales; f__Sphaerochaetaceae; g__Sphaerochaeta	0.575028636794	0.902124433424	0.933635464868	1.0	0.0	9.21633609397e-07	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Georgfuchsia	0.575028636794	0.902124433424	0.933635464868	1.0	0.0	8.12023657497e-07	0.0	0.0
k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__5B-12; g__	0.575028636794	0.902124433424	0.933635464868	1.0	0.0	7.70758352997e-07	0.0	0.0
k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__	0.575028636794	0.902124433424	0.933635464868	1.0	0.0	2.76704823849e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__Myxococcus	0.575028636794	0.902124433424	0.933635464868	1.0	0.0	5.72789757936e-07	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Mesorhizobium	0.575028636794	0.902124433424	0.933635464868	1.0	0.0	9.43295667537e-07	0.0	0.0
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__	0.575028636794	0.902124433424	0.933635464868	1.0	0.0	7.483506352e-07	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Verrucosispora	0.575028636794	0.902124433424	0.933635464868	1.0	0.0	5.06511329772e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Acanthamoeba	0.575028636794	0.902124433424	0.933635464868	1.0	0.0	3.1097223457e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Wolbachia	0.575028636794	0.902124433424	0.933635464868	1.0	0.0	9.43802037008e-07	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Erythrobacter	0.575028636794	0.902124433424	0.933635464868	1.0	0.0	1.38350031239e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae; g__	0.575028636794	0.902124433424	0.933635464868	1.0	0.0	3.41403007952e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__	0.575028636794	0.902124433424	0.933635464868	1.0	0.0	2.03710432481e-05	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Leadbetterella	0.575028636794	0.902124433424	0.933635464868	1.0	0.0	2.11239756123e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Thauera	0.575028636794	0.902124433424	0.933635464868	1.0	0.0	4.6401351857e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Roseateles	0.553878128642	0.9069048299	0.933635464868	1.0	2.45268222611e-06	2.52399798181e-05	4.61121576149e-06	9.07325351885e-06
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__Barnesiella	0.542126328951	0.909543619116	0.933635464868	1.0	0.0	2.24038072481e-05	9.36773239611e-08	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3; f__; g__	0.540990566224	0.909797963638	0.933635464868	1.0	0.0	8.40183965476e-07	2.14820786833e-07	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Salinibacillus	0.540990566224	0.909797963638	0.933635464868	1.0	0.0	1.50614140939e-06	1.87650918251e-07	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Phyllobacterium	0.540990566224	0.909797963638	0.933635464868	1.0	0.0	1.84464750807e-06	4.33685572756e-07	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__RFN20	0.532002310856	0.911806445444	0.933658016032	1.0	9.39118059316e-05	2.15816247454e-05	8.99746309149e-06	3.47311768457e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter	0.522693042771	0.913878301236	0.933745220828	1.0	3.6644408252e-06	6.81828940724e-06	5.63944984305e-06	1.60658305254e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Mobiluncus	0.488463449838	0.921418532322	0.939407180458	1.0	4.63229146087e-05	5.07743712217e-05	2.89068373984e-05	0.000207001651867
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Anaerofustis	0.453447042358	0.928993169067	0.945079630869	1.0	5.27702799532e-06	4.91378929223e-06	5.96964614079e-06	5.18920785836e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__	0.414889227067	0.937149842697	0.949357092582	1.0	2.89328183808e-06	2.16271246375e-05	8.12337682151e-05	9.07690962879e-05
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.414468729811	0.937237640336	0.949357092582	1.0	0.000452013837664	0.000999021877659	0.00199185365232	0.00181734931943
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia	0.370826132584	0.946200952275	0.956375156063	1.0	0.00272227031837	0.00322063633385	0.00124230758158	0.00746691067944
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Planococcus	0.331563834928	0.953986865723	0.962175594184	1.0	1.37836735144e-07	1.97994445966e-06	2.80946594466e-06	1.28272553522e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__	0.262056705559	0.966999129503	0.973211115346	1.0	1.30140779228e-05	2.44139387581e-05	2.48938168127e-05	1.64324086757e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Virgibacillus	0.231822742292	0.972295533514	0.976450642632	1.0	4.15253057619e-06	3.38981226779e-05	4.37197319118e-05	2.73677930338e-07
k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	0.203115682374	0.977084759751	0.979168096126	1.0	8.76871978447e-06	1.29888149777e-05	1.21894503504e-05	7.21732163637e-06
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]	0.0459611373734	0.997415213801	0.997415213801	1.0	0.00326840217683	0.00128937297967	0.00188821193911	0.00107894791457
