OTU	Test-Statistic	P	FDR_P	Bonferroni_P	teen_mean	20s_mean	30s_mean	40s_mean	50s_mean
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__	2.37763240785	0.666673170505	0.908966675807	1.0	0.0	5.77380575932e-07	3.07431387358e-07	5.89984970981e-07	2.42432865167e-07
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rubrivivax	2.3580071365	0.67022897267	0.908966675807	1.0	0.0	1.28134183513e-06	3.91814065002e-06	1.13836096747e-06	2.02745408541e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes	2.35314402971	0.671110922835	0.908966675807	1.0	0.0	5.69941677417e-07	4.52335519417e-07	9.17253511361e-07	3.66353223472e-07
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Kingella	2.32870712162	0.675547483515	0.908966675807	1.0	0.0	0.0	3.47990653153e-07	3.74298218337e-07	2.10632385825e-06
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__GMD14H09; f__; g__	2.30985551751	0.678975280127	0.908966675807	1.0	0.0	0.0	4.11162048651e-07	4.12551097798e-05	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiopsaceae; g__	2.30985551751	0.678975280127	0.908966675807	1.0	0.0	0.0	1.35756238588e-06	2.46176733307e-06	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Petrobacter	2.27339348888	0.685617295427	0.908966675807	1.0	0.0	0.0	5.20133382619e-07	5.48027283162e-06	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Plesiomonas	2.25475418082	0.689018414125	0.908966675807	1.0	0.0	1.0936032014e-05	3.21596733386e-06	1.9940644323e-05	3.4192274625e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus	2.24758625985	0.690327312624	0.908966675807	1.0	0.000170426495429	0.000150703186326	0.000223624435	0.000216732433573	0.000314515512852
k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae; g__Arthrospira	2.23857541864	0.6919734693	0.908966675807	1.0	0.0	9.62898864806e-07	5.92123593036e-06	0.0	2.37861781162e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__	2.22144247488	0.695105581126	0.908966675807	1.0	0.0	8.5161845549e-07	4.84217376901e-06	1.32070571114e-05	7.08888325169e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__; g__	2.22014051545	0.695343706949	0.908966675807	1.0	0.0	0.0	1.3287269756e-06	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Pectinatus	2.22014051545	0.695343706949	0.908966675807	1.0	0.0	0.0	6.63631426092e-06	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides	2.22014051545	0.695343706949	0.908966675807	1.0	0.0	0.0	6.24458383072e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Georgfuchsia	2.22014051545	0.695343706949	0.908966675807	1.0	0.0	0.0	1.66017951521e-06	0.0	0.0
k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__	2.22014051545	0.695343706949	0.908966675807	1.0	0.0	0.0	5.65722040328e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Thauera	2.22014051545	0.695343706949	0.908966675807	1.0	0.0	0.0	9.48674008692e-06	0.0	0.0
k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__	2.21712019305	0.695896177036	0.908966675807	1.0	0.0	4.16219160761e-07	1.37468742603e-07	4.66551052194e-07	3.68762384198e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Solibacillus	2.17749088568	0.703152260621	0.908966675807	1.0	1.48364650638e-06	7.00375368272e-06	0.000151155109713	0.000149484538909	0.000185801165084
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas	2.15517087175	0.70724434499	0.908966675807	1.0	0.0	1.47205307242e-06	3.42035982869e-07	4.43300962451e-06	9.65554914668e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Clostridium	2.14942654356	0.708298042475	0.908966675807	1.0	0.0	0.0	2.17393505261e-07	7.37622148549e-07	2.1623351388e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Gracilibacillus	2.14153502648	0.709745946123	0.908966675807	1.0	0.0	0.0	1.63644774978e-07	9.50456932652e-07	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__Knoellia	2.11383970438	0.71483022951	0.908966675807	1.0	0.0	0.0	4.00117896178e-07	1.33625939512e-07	1.10890353447e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	2.10689514146	0.716105735027	0.908966675807	1.0	3.77927623233e-05	0.000763498936093	0.00424028797638	0.0043565046639	0.00123301362117
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__	2.08075305519	0.720909143343	0.908966675807	1.0	0.0	0.0	4.50009127524e-06	1.11059098433e-06	3.55132428551e-05
k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__	2.07367686462	0.722209789803	0.908966675807	1.0	0.0	1.52715732167e-06	1.62201884566e-06	6.33068664895e-06	9.14021967638e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella	2.07304495606	0.722325946581	0.908966675807	1.0	0.0	0.0	2.45799039287e-05	8.66093229547e-07	8.73543196092e-07
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides	2.04878048756	0.726787091937	0.908966675807	1.0	0.0	0.0	0.0	0.000185573156875	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae; g__Saccharospirillum	2.04878048756	0.726787091937	0.908966675807	1.0	0.0	0.0	0.0	1.77694557493e-06	0.0
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobulbaceae; g__	2.04878048756	0.726787091937	0.908966675807	1.0	0.0	0.0	0.0	1.55482737807e-06	0.0
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Sphaerochaetales; f__Sphaerochaetaceae; g__Sphaerochaeta	2.04878048756	0.726787091937	0.908966675807	1.0	0.0	0.0	0.0	1.78400474724e-06	0.0
k__Bacteria; p__Bacteroidetes; c__[Rhodothermi]; o__[Rhodothermales]; f__[Balneolaceae]; g__KSA1	2.04878048756	0.726787091937	0.908966675807	1.0	0.0	0.0	0.0	1.3327091812e-06	0.0
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__Myxococcus	2.04878048756	0.726787091937	0.908966675807	1.0	0.0	0.0	0.0	1.10874824541e-06	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Verrucosispora	2.04878048756	0.726787091937	0.908966675807	1.0	0.0	0.0	0.0	9.8045319488e-06	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__; g__	2.04878048756	0.726787091937	0.908966675807	1.0	0.0	0.0	0.0	1.22316640476e-06	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__Methylotenera	2.04878048756	0.726787091937	0.908966675807	1.0	0.0	0.0	0.0	1.11059098433e-06	0.0
k__Bacteria; p__Verrucomicrobia; c__Verruco-5; o__WCHB1-41; f__RFP12; g__	2.04878048756	0.726787091937	0.908966675807	1.0	0.0	0.0	0.0	2.32253475637e-06	0.0
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__BPC076; f__; g__	2.04878048756	0.726787091937	0.908966675807	1.0	0.0	0.0	0.0	1.11059098433e-06	0.0
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Leadbetterella	2.04878048756	0.726787091937	0.908966675807	1.0	0.0	0.0	0.0	4.0889646806e-06	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__	2.04643645634	0.727218132127	0.908966675807	1.0	0.0	6.69598681264e-06	0.00010210632685	1.50977441046e-05	0.00032325871082
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces	2.04207781206	0.728019666364	0.908966675807	1.0	0.0	0.0	1.28162883747e-07	0.0	4.49491989772e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Azospira	2.04019097611	0.728366658022	0.908966675807	1.0	0.0	9.64625634579e-07	0.0	2.55184129384e-07	1.56838389019e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Sedimentibacter	2.03969278038	0.728458277973	0.908966675807	1.0	0.0	0.0	9.53550641167e-06	0.0	2.49385717635e-06
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__Barnesiella	2.03616363689	0.729107312297	0.908966675807	1.0	0.0	2.72280606294e-08	0.0	6.60518603539e-08	6.90930147279e-05
k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus	1.98376230969	0.738745605615	0.918546123383	1.0	0.0	0.0	1.4151003805e-07	2.63126508091e-07	5.21823228195e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	1.9416477999	0.74649062454	0.925727159719	1.0	0.0	3.48066683425e-05	0.000177695529694	7.3360779433e-05	4.61830930809e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia	1.92696832922	0.749189266983	0.926628830216	1.0	6.47000662147e-05	0.0010415937047	0.00442543491368	0.00379508280083	0.000841047151274
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Lupinus	1.9064793329	0.752954630237	0.928841669846	1.0	2.97714741643e-06	1.10597158788e-06	2.10091217594e-06	1.65244530808e-06	1.44195733696e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Eikenella	1.89080466806	0.755833985506	0.929952809392	1.0	0.0	3.13021712813e-06	5.41345019267e-07	2.20250681914e-07	1.56581242726e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus	1.84548529409	0.764150883147	0.934712131131	1.0	0.0	2.05228305088e-06	3.79380049375e-06	1.67265837308e-06	1.93831566434e-07
k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__	1.83718072501	0.765673352997	0.934712131131	1.0	0.0	0.000227702566733	6.28754094211e-08	2.17247295361e-07	1.48631656711e-07
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__	1.83481265552	0.766107387946	0.934712131131	1.0	0.00804408401694	0.00894696729894	0.00826858589284	0.00705510935643	0.00755212271973
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__	1.82456145471	0.76798575086	0.934712131131	1.0	0.0	7.42445744914e-06	0.000121582140784	0.000301946355111	0.000150824116136
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium	1.81549670929	0.769645946272	0.934712131131	1.0	9.31987481669e-05	0.000105642453545	0.000116548468977	0.000112040095665	6.61624884415e-05
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__cc_115	1.79625163888	0.773168068068	0.93656956699	1.0	6.17836828394e-05	0.000138812592971	0.000130750849929	0.000109776106493	0.000181667368031
k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__	1.77460501593	0.777125096016	0.937833332429	1.0	0.0	1.98532790794e-07	6.14786246298e-07	7.2673970732e-06	5.12474240435e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Gallicola	1.76870817862	0.778202126909	0.937833332429	1.0	0.0	1.70528083736e-05	1.28020214659e-05	8.79868251987e-06	2.03572774874e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Thalassobacillus	1.75603363837	0.780515654247	0.938215748072	1.0	0.0	0.0	6.44262872365e-07	6.55857535341e-07	4.07093191773e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__	1.73321004102	0.784676508896	0.938610693249	1.0	0.0	3.78042577136e-06	6.13565733413e-06	4.15946820395e-05	5.63281072444e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Virgibacillus	1.71349504898	0.788264795894	0.938610693249	1.0	0.0	1.17427047252e-06	4.99032062537e-05	2.55981180859e-05	3.85539780889e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__	1.71135468793	0.788654011469	0.938610693249	1.0	2.78222419158e-06	2.12581775751e-05	1.52763414894e-05	2.94224104722e-05	3.1868565986e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae; g__Cellulosimicrobium	1.71037361962	0.788832391135	0.938610693249	1.0	0.0	3.01783671444e-06	4.47423376522e-06	6.44325428667e-05	4.03477687202e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Succinatimonas	1.67857643813	0.794605463571	0.94224871058	1.0	0.0	0.0	3.06752771154e-06	3.46366656984e-07	4.72971343139e-07
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Rhodospirillum	1.66110145781	0.797770862435	0.94224871058	1.0	1.48364650638e-06	9.79206740313e-06	0.000772903055456	2.27269644613e-06	2.72567719687e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas	1.65571909852	0.798744697198	0.94224871058	1.0	0.0	2.24559386414e-07	1.66400481363e-07	1.27207120857e-06	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiopsaceae; g__Prauseria	1.64066371253	0.801465755635	0.94224871058	1.0	0.0	4.29256442468e-07	0.000431466109261	0.000885897773266	5.95909043865e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Listeriaceae; g__Brochothrix	1.63818239377	0.801913796238	0.94224871058	1.0	0.0	3.60689085054e-07	2.14382960407e-07	1.62346302847e-06	7.50465945544e-07
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Sneathia	1.62412625813	0.80444950307	0.942870988636	1.0	0.0	9.09330623292e-06	4.4821714847e-05	0.000119197189529	2.5904112297e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__Pseudochrobactrum	1.59307288775	0.810036613515	0.946527806838	1.0	0.0	1.14351206737e-06	1.5574026599e-05	7.11002602054e-06	1.48721283367e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnobacter	1.58437727909	0.81159724714	0.946527806838	1.0	0.0	1.12005863731e-07	2.44527395382e-07	5.35604352921e-08	2.73589868204e-07
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	1.56794103029	0.814542226755	0.947611006374	1.0	0.0	0.000158766389487	0.000809671805766	8.08881727358e-06	0.000251171432267
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Aliivibrio	1.54799773681	0.818106608693	0.949407669348	1.0	0.0	4.31367631549e-07	8.18666042337e-07	4.57152896346e-07	1.45953823881e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__	1.49774442715	0.827040938494	0.95586658356	1.0	2.38171793315e-05	2.53000136189e-05	2.67634616111e-05	1.6735994562e-05	2.65280791217e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium	1.45979303416	0.833738956785	0.95586658356	1.0	0.0	1.37043296363e-06	4.16627248464e-06	9.38009505709e-08	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__SUP05; g__	1.42659780161	0.839559266972	0.95586658356	1.0	0.0	0.0	1.90406556313e-07	7.81121629501e-06	2.39661418634e-06
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__5-7N15	1.42389946632	0.840030719195	0.95586658356	1.0	0.0	0.0	6.38983279801e-07	2.71987379302e-07	1.01869057947e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia	1.42149535022	0.840450548859	0.95586658356	1.0	0.0	3.06776053206e-06	6.43911977553e-06	1.92503956381e-05	4.25204675167e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__	1.42037916636	0.840645397793	0.95586658356	1.0	0.0	0.0	1.94911020989e-06	7.92287251489e-07	9.78648088847e-07
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermacoccaceae; g__Dermacoccus	1.38216418944	0.847288966383	0.95586658356	1.0	0.0	2.52227961745e-07	1.91418765833e-07	2.31014746213e-06	1.77379092646e-07
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	1.33476755398	0.855449703282	0.95586658356	1.0	0.0	2.52642779161e-05	2.27397903356e-05	8.58085729818e-05	4.36554951477e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alloiococcus	1.31534831571	0.858766134141	0.95586658356	1.0	0.0	2.34574476275e-06	6.96891858578e-06	7.77518826313e-07	6.20314537405e-06
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia	1.28009019036	0.864744357096	0.95586658356	1.0	6.39130102935e-05	8.01792986229e-05	8.24083257101e-05	9.88429825673e-05	9.64686244759e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiopsaceae; g__Nocardiopsis	1.25479428996	0.868997309294	0.95586658356	1.0	0.0	5.17966174737e-07	0.000119091262795	0.000174194770374	1.21146641819e-08
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium	1.24200036038	0.871136301131	0.95586658356	1.0	0.0	7.21378410813e-06	2.11152219012e-06	1.91242250717e-06	8.60048153627e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Anoxybacillus	1.22421033288	0.874096685977	0.95586658356	1.0	4.1094764527e-06	7.09070537916e-06	5.45935149135e-05	9.03155402776e-06	0.000252329787825
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__	1.21758943902	0.875194228095	0.95586658356	1.0	0.0	1.29394829257e-06	3.38366833918e-06	2.09275984772e-05	1.259187457e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__	1.19764672713	0.878485916639	0.95586658356	1.0	0.0	0.0	4.00956001373e-07	2.11012287023e-06	2.37502950974e-07
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__	1.19666390187	0.878647578596	0.95586658356	1.0	0.0	0.0	3.767423111e-07	2.6654183624e-06	3.30483523443e-05
k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae; g__	1.19649049736	0.87867609585	0.95586658356	1.0	0.0	0.0	1.59187646283e-06	4.2116529699e-06	1.23832050262e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Alicycliphilus	1.1806435742	0.881275129498	0.95586658356	1.0	1.78386989167e-06	5.89738207452e-05	0.000483478263054	0.000123802492671	3.80974931626e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herbaspirillum	1.17668517226	0.881922132312	0.95586658356	1.0	2.64458263858e-06	0.000127899763008	9.40118338146e-05	0.000494389246225	0.000167960871595
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas	1.17471715848	0.88224347231	0.95586658356	1.0	3.30847017993e-06	0.00165085573951	0.000662085175445	0.000160991585061	0.000101685645277
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Wautersiella	1.15198355316	0.885939156316	0.95586658356	1.0	0.0	4.61893785981e-07	7.60085205053e-07	9.54036372287e-06	1.49848136406e-07
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax	1.14624903217	0.886866569651	0.95586658356	1.0	0.0	1.08985843907e-05	9.366263415e-07	2.20748398049e-07	2.30140374071e-06
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__	1.13541253948	0.888613680235	0.95586658356	1.0	0.0	0.0	1.06725825978e-06	1.61852250098e-08	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Micromonospora	1.13541253948	0.888613680235	0.95586658356	1.0	0.0	0.0	2.62768064483e-06	4.34325730399e-07	0.0
k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae; g__Iamia	1.13516310697	0.888653810721	0.95586658356	1.0	0.0	0.0	4.19586199894e-07	3.10965475613e-06	0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Weeksella	1.13516310697	0.888653810721	0.95586658356	1.0	0.0	0.0	2.58468711167e-07	2.3893264011e-06	0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Salinimicrobium	1.13516310697	0.888653810721	0.95586658356	1.0	0.0	0.0	7.03448388414e-08	9.995318859e-07	0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aequorivita	1.13516310697	0.888653810721	0.95586658356	1.0	0.0	0.0	3.55141339742e-07	3.50037784634e-06	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__Methylosinus	1.13516310697	0.888653810721	0.95586658356	1.0	0.0	0.0	1.179808753e-07	2.77647746083e-06	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Crenotrichaceae; g__Crenothrix	1.13516310697	0.888653810721	0.95586658356	1.0	0.0	0.0	5.175228716e-07	2.11012287023e-06	0.0
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Olivibacter	1.12876983267	0.889681100685	0.95586658356	1.0	0.0	6.41617903706e-07	8.14474764059e-07	6.19273034714e-06	1.12070057234e-07
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia	1.12777936951	0.889840025391	0.95586658356	1.0	1.88912712881e-06	1.41581074486e-06	4.75771386214e-06	7.82358166196e-06	4.78109686976e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__	1.11059419149	0.892587697184	0.95586658356	1.0	0.000112408847461	0.000103168735532	0.00266215127839	0.00144315598745	0.00073738571075
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus	1.10050479978	0.894192105685	0.95586658356	1.0	2.32715628483e-06	0.000144017307631	0.000115183227661	3.19378435676e-05	2.36556054122e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Raphanus	1.09411179939	0.895205306299	0.95586658356	1.0	0.0	2.62952037411e-06	2.25518942385e-06	2.91824764759e-07	2.08391334992e-07
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae; g__	1.07141331492	0.898780873273	0.95586658356	1.0	0.0	0.0	1.96733902445e-07	1.02398428781e-06	7.03337759672e-07
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Thermoanaerobacterium	1.07051709185	0.898921340284	0.95586658356	1.0	0.0	0.0	6.75229324759e-07	1.46331995559e-06	4.24976637469e-06
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Fluviicola	1.02052379508	0.906668107077	0.959600959563	1.0	0.0	6.41617903706e-07	5.35197089177e-07	0.000991837995065	0.00191024370803
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Tannerella	1.00485064118	0.909059584151	0.959600959563	1.0	0.0	2.62081498435e-07	1.99470339241e-06	8.99157372252e-07	1.04019038229e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Kurthia	0.989948057513	0.911316342805	0.959600959563	1.0	0.0	0.0	2.99069274703e-06	8.45624888304e-07	2.66825409997e-07
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__YRC22	0.988663696743	0.911510044118	0.959600959563	1.0	0.0	2.83971989844e-05	9.06978893442e-06	6.26179747159e-05	4.3961754191e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Pragia	0.98114270595	0.912641763669	0.959600959563	1.0	0.0	1.0332625229e-06	3.11300286158e-06	2.26394094373e-06	2.76892198776e-06
